year_ce,lead_concentration_pg_g,lead_flux_ug_m2_a,lead_emissions_kt_a
42.5,2.13,0.22981692010199997,1.259781915876623
43.5,3.16,0.3474473678660001,1.2364578423987957
44.5,5.76,0.601405268822,1.398454674302004
45.5,3.9,0.40316914013999994,1.398454674302004
46.5,4.39,0.698618709215,0.9886735616994587
47.5,4.9,0.79780371588,0.853842618076076
48.5,2.33,0.233429329219,0.853842618076076
49.5,4.01,0.5702729297159999,0.853842618076076
50.5,2.49,0.277791361224,0.8176941286628363
51.5,2.81,0.31870487445300005,0.7313804544443964
52.5,2.78,0.348186709426,0.626821761034621
53.5,1.73,0.16394691203,0.626821761034621
54.5,1.58,0.12730096312000003,0.7182642804204487
55.5,,,0.623596244340407
56.5,2.67,0.2307986757,0.6606452551216592
57.5,2.79,0.16452471384800005,0.6606452551216592
58.5,3.52,0.308007639677,0.6606452551216592
59.5,5.29,0.564018772185,0.8446686555995889
60.5,2.52,0.18518919097200004,1.1585709524414352
61.5,4.69,0.5937398148960001,1.3831178848853936
62.5,6.3,1.0527333101719998,1.3831178848853936
63.5,4.07,0.601236207968,1.3831178848853936
64.5,3.08,0.380883716932,1.3831178848853936
65.5,8.94,1.5348167574149998,1.1035550851094522
66.5,4.56,0.8067396271599999,1.1035550851094522
67.5,2.82,0.41530512935099995,1.01843410258267
68.5,3.6,0.4500164381820001,1.01843410258267
69.5,1.97,0.21690926489400003,0.934024019997477
70.5,2.55,0.29720971771499993,0.8690222655076367
71.5,2.72,0.3358910137770001,0.8690222655076367
72.5,2.7,0.27089707928400003,0.8690222655076367
73.5,3.39,0.5381029345390002,0.823690436273054
74.5,3.46,0.321821356464,0.7891880480131186
75.5,3.17,0.354376786353,0.7891880480131186
76.5,3.12,0.38173159874400003,0.7891880480131186
77.5,4.66,0.757183962717,0.7842691076927628
78.5,2.48,0.31981547199800003,0.7891880480131186
79.5,2.95,0.25264129589000006,0.7842691076927628
80.5,2.94,0.30672258124999996,0.7842691076927628
81.5,1.72,0.149179612064,0.7842691076927628
82.5,2.05,0.15456396887999996,0.7694708552940094
83.5,3.35,0.358363929448,0.7521620001788492
84.5,2.36,0.31378092335999996,0.7521620001788492
85.5,3.03,0.41587378498499994,0.7694708552940094
86.5,4.49,0.6608382344400001,0.7694708552940094
87.5,2.46,0.237202928865,0.8666436747531138
88.5,1.97,0.143813101055,0.8787997573150956
89.5,4.16,0.594570954996,0.8666436747531138
90.5,3.81,0.495749005944,0.8666436747531138
91.5,2.22,0.23488106311600004,0.7241628779942333
92.5,3.22,0.35340682576500004,0.5788351777260039
93.5,7.6,1.037119590471,0.7213159744848843
94.5,2.06,0.22483412887,1.04117334015455
95.5,1.6,0.14750992371200003,0.9713670596664804
96.5,0.76,,0.7519676769775989
97.5,1.7,0.17399759998599998,0.9713670596664804
98.5,6.17,0.683227727966,0.869125173361049
99.5,4.43,0.536527960875,0.869125173361049
100.5,4.07,0.4388166894120001,1.1958969242399238
101.5,3.0,0.25987985142500003,1.2400642378525604
102.5,4.77,0.667841123085,1.1644250718051208
103.5,2.21,0.27002081245399995,1.3157034039
104.5,5.58,0.6523203353320001,1.1644250718051208
105.5,3.86,0.569376050247,1.1644250718051208
106.5,3.38,0.4748384837459999,1.1644250718051208
107.5,2.29,0.32504205820899995,1.1644250718051208
108.5,10.03,1.8251565527879998,0.9651244077756614
109.5,2.85,0.39356607952799993,0.9651244077756614
110.5,4.81,0.5641338397499999,0.9243902122459223
111.5,2.98,0.37695516646,0.7970860301461139
112.5,2.36,0.300793478144,0.7970860301461139
113.5,2.24,0.26719162605800006,0.7450823997992438
114.5,1.9,0.14569800272500003,0.7376223271189102
115.5,1.97,0.21930700319000002,0.7005017949052704
116.5,2.68,0.3038356057020001,0.7005017949052704
117.5,10.1,1.46152846386,0.7005017949052704
118.5,2.03,0.210541348942,0.7005017949052704
119.5,1.41,0.141178675299,0.7450823997992438
120.5,2.67,0.285656173341,0.8700820517165935
121.5,9.19,1.3094421045989997,0.8700820517165935
122.5,3.63,0.442211182857,0.8700820517165935
123.5,3.82,0.354808954372,0.8238711137612753
124.5,7.09,0.7277718432800001,0.8238711137612753
125.5,4.81,0.5168847263789998,0.8238711137612753
126.5,3.11,0.31586302219500006,0.8700820517165935
127.5,2.55,0.25216711283999993,0.8700820517165935
128.5,3.02,0.335964691875,0.8700820517165935
129.5,1.66,0.13145773798399998,0.8238711137612753
130.5,2.25,0.25556829601599995,0.8238711137612753
131.5,3.83,0.46356247228799996,0.8238711137612753
132.5,3.41,0.37100477303999996,0.9097983299058664
133.5,3.96,0.39606527339400005,0.9097983299058664
134.5,3.41,0.309220007196,0.9097983299058664
135.5,5.59,0.7461513050580001,0.9097983299058664
136.5,5.15,0.5914175627360001,0.9097983299058664
137.5,3.58,0.38163426928200006,0.8033975453842377
138.5,1.92,0.17511920013600002,0.7582863255779982
139.5,2.3,0.27263805211799996,0.7582863255779982
140.5,2.95,0.327615817911,0.8033975453842377
141.5,2.86,0.272498515261,0.7397949057998333
142.5,3.87,0.301679429496,0.6804288900913718
143.5,2.75,0.26774626617900005,0.6804288900913718
144.5,5.52,0.8030080021399999,0.7397949057998333
145.5,3.17,0.4534558595340001,0.7397949057998333
146.5,2.02,0.251732442492,0.6804288900913718
147.5,2.61,0.27747068514,0.6804288900913718
148.5,2.42,0.30767942927999997,0.6804288900913718
149.5,3.55,0.46567485936999986,0.7507106014741701
150.5,2.4,0.12926883151000004,0.7322194546712286
151.5,2.49,0.24460954651900002,0.7063241723813003
152.5,2.13,0.21480473721999999,0.7063241723813003
153.5,2.93,0.3216474771560001,0.7414650280726993
154.5,2.9,0.306130718384,0.7414650280726993
155.5,2.91,0.298590252,0.7414650280726993
156.5,,,0.7507106014741701
157.5,2.27,0.27631120027500006,0.7513685572879876
158.5,3.85,0.44235028649400004,0.7513685572879876
159.5,3.0,0.30639902482,0.7507106014741701
160.5,2.57,0.31120827485999997,0.7513685572879876
161.5,,,0.7513685572879876
162.5,3.22,0.41909257665300004,0.7509167333502382
163.5,2.75,0.294415319184,0.7509167333502382
164.5,2.41,0.306030528128,0.7362231819918831
165.5,3.33,0.4527190516549999,0.6584804430623217
166.5,2.48,0.242625427758,0.5877459128864213
167.5,2.08,0.23412461124,0.5852611855242253
168.5,1.15,0.14398432219799998,0.5852611855242253
169.5,1.86,0.16910127926000001,0.5852611855242253
170.5,2.24,0.20738392069600003,0.5805123942194762
171.5,3.05,0.23672594462399998,0.5741332612802987
172.5,3.06,0.23866244437600007,0.5085582677347634
173.5,4.41,0.46814539952399997,0.47766679874694856
174.5,3.12,0.34161775327800004,0.47766679874694856
175.5,2.17,0.16339143208299997,0.47766679874694856
176.5,1.67,0.09134645529599998,0.40452099115469486
177.5,1.96,0.155147061996,0.40452099115469486
178.5,2.32,0.19478675265999992,0.4042024629049232
179.5,2.34,0.164958775566,0.4038839346551514
180.5,1.93,0.15356842819499997,0.40067746517647645
181.5,1.88,0.16469899161799997,0.38046016696002
182.5,2.03,0.178155133598,0.4038839346551514
183.5,4.14,,0.40452099115469486
184.5,2.56,,0.4038839346551514
185.5,1.44,0.12670848553,0.4038839346551514
186.5,1.65,0.15180077537599995,0.43688182683876586
187.5,2.71,0.307151748452,0.43688182683876586
188.5,2.2,0.20333032119,0.4078452417619073
189.5,1.84,0.12414291629599998,0.3900497302222264
190.5,2.0,0.18588741444800003,0.3722542186825455
191.5,3.91,0.3641283141440001,0.3722542186825455
192.5,1.7,0.166314364823,0.346782837284331
193.5,1.75,0.13257682120800002,0.346782837284331
194.5,1.38,0.07806540539999998,0.3251121799078919
195.5,1.76,0.141413853611,0.346782837284331
196.5,2.04,0.11356556815199997,0.346782837284331
197.5,1.3,0.08104367959199998,0.346782837284331
198.5,2.49,0.2476132078,0.346782837284331
199.5,1.55,0.109778220097,0.3703262188621215
200.5,2.28,0.20487863274299997,0.4734807252545283
201.5,3.07,0.220477283352,0.5024146626892105
202.5,2.41,0.19307972243700006,0.5024146626892105
203.5,2.24,0.15101456033000005,0.5024146626892105
204.5,3.03,0.34951130105999995,0.4734807252545283
205.5,3.14,0.2988973677880001,0.5024146626892105
206.5,3.22,0.27184155829600004,0.4734807252545283
207.5,1.63,0.13959181527999998,0.4320736958122602
208.5,1.11,0.05891776509000001,0.4011999573371909
209.5,1.53,0.109843631079,0.4320736958122602
210.5,2.08,0.20519175495000003,0.3423147345777667
211.5,1.81,0.17619443582400005,0.26936459951068
212.5,1.53,0.09760094422800003,0.26936459951068
213.5,,,0.259638689578787
214.5,,,0.259638689578787
215.5,1.1,0.10587752245000001,0.23934240880048283
216.5,1.23,0.06339152948799999,0.23934240880048283
217.5,2.82,0.19208785043700005,0.23934240880048283
218.5,1.28,0.08244645668700001,0.23719990482812944
219.5,1.3,0.07095801797000004,0.2484192972034582
220.5,1.32,0.096727256979,0.259638689578787
221.5,2.08,0.15202744536,0.290994993968585
222.5,2.5,0.19524550072499997,0.3408979386926856
223.5,1.44,0.069465818196,0.290994993968585
224.5,1.87,0.139014063026,0.3408979386926856
225.5,3.09,0.2648454776,0.37281007129649774
226.5,2.56,0.11866424475000008,0.37281007129649774
227.5,1.97,0.16703370384799998,0.3408979386926856
228.5,1.75,0.08268740107700005,0.3408979386926856
229.5,2.16,0.23186642600000004,0.409609244521814
230.5,2.57,0.23787579814899995,0.409609244521814
231.5,1.54,0.132851602388,0.3318981075309388
232.5,1.4,0.10326456615599998,0.3318981075309388
233.5,2.59,0.295915855872,0.32578601344540964
234.5,2.4,0.26647801683300004,0.32578601344540964
235.5,1.67,0.135344040552,0.2848545548309002
236.5,1.71,0.09805960293899998,0.2848545548309002
237.5,1.36,-0.027717283922999984,0.2848545548309002
238.5,1.47,0.10629807694000004,0.3318981075309388
239.5,1.72,0.11616024781600003,0.2848545548309002
240.5,1.61,0.07640269758000003,0.27060814790194343
241.5,2.45,0.16816922165200004,0.2606699964525538
242.5,2.0,0.18240477453300002,0.2606699964525538
243.5,2.1,0.18146986075000002,0.2606699964525538
244.5,1.95,0.110350735097,0.25153944182710547
245.5,1.77,0.05475753556800003,0.1873589013128212
